date;time(local time);altitude (m);longitude;latitude
2017-11-01;10:22:36.-1;211.50000000;77.07488251;28.48645020
2017-11-01;10:22:37.-1;211.50000000;77.07488251;28.48645020
2017-11-01;10:22:38.-1;211.50000000;77.07486725;28.48645401
2017-11-01;10:22:39.-1;211.50000000;77.07486725;28.48645401
2017-11-01;10:22:40.-1;211.50000000;77.07485962;28.48645782
2017-11-01;10:22:41.-1;211.50000000;77.07485199;28.48645782
2017-11-01;10:22:42.-1;211.50000000;77.07484436;28.48646736
2017-11-01;10:22:43.-1;211.50000000;77.07483673;28.48647499
2017-11-01;10:22:44.-1;211.50000000;77.07483673;28.48648262
2017-11-01;10:22:45.-1;211.50000000;77.07482910;28.48648262
2017-11-01;10:22:46.-1;211.50000000;77.07483673;28.48648262
2017-11-01;10:22:47.-1;211.50000000;77.07483673;28.48648262
2017-11-01;10:22:48.-1;211.50000000;77.07483673;28.48648262
2017-11-01;10:22:49.-1;211.60000610;77.07482910;28.48648643
2017-11-01;10:22:50.-1;211.60000610;77.07482910;28.48649406
2017-11-01;10:22:51.-1;211.60000610;77.07483673;28.48650360
2017-11-01;10:22:52.-1;211.60000610;77.07483673;28.48651505
2017-11-01;10:22:53.-1;211.60000610;77.07483673;28.48651505
2017-11-01;10:22:54.-1;211.60000610;77.07483673;28.48651505
2017-11-01;10:22:55.-1;211.60000610;77.07484436;28.48651505
2017-11-01;10:22:56.-1;211.60000610;77.07485199;28.48651886
2017-11-01;10:22:57.-1;211.60000610;77.07485962;28.48652267
2017-11-01;10:22:58.-1;211.69999695;77.07486725;28.48652267
2017-11-01;10:22:59.-1;211.80000305;77.07488251;28.48652267
2017-11-01;10:23:00.-1;211.80000305;77.07487488;28.48652267
2017-11-01;10:23:01.-1;211.80000305;77.07487488;28.48651886
2017-11-01;10:23:02.-1;211.80000305;77.07487488;28.48651886
2017-11-01;10:23:03.-1;211.80000305;77.07487488;28.48651505
2017-11-01;10:23:04.-1;211.80000305;77.07487488;28.48651505
2017-11-01;10:23:05.-1;211.80000305;77.07487488;28.48651505
2017-11-01;10:23:06.-1;211.80000305;77.07487488;28.48651123
2017-11-01;10:23:07.-1;211.80000305;77.07487488;28.48651123
2017-11-01;10:23:08.-1;211.80000305;77.07487488;28.48650742
2017-11-01;10:23:09.-1;211.80000305;77.07487488;28.48650360
2017-11-01;10:23:10.-1;211.80000305;77.07487488;28.48650360
2017-11-01;10:23:11.-1;211.80000305;77.07487488;28.48650360
2017-11-01;10:23:12.-1;211.80000305;77.07487488;28.48649979
2017-11-01;10:23:13.-1;211.80000305;77.07487488;28.48649979
2017-11-01;10:23:14.-1;211.80000305;77.07487488;28.48649979
2017-11-01;10:23:15.-1;211.80000305;77.07487488;28.48649406
2017-11-01;10:23:16.-1;211.80000305;77.07487488;28.48649406
2017-11-01;10:23:17.-1;211.80000305;77.07487488;28.48649406
2017-11-01;10:23:18.-1;211.80000305;77.07487488;28.48649406
2017-11-01;10:23:19.-1;211.80000305;77.07487488;28.48649025
2017-11-01;10:23:20.-1;211.80000305;77.07486725;28.48649025
2017-11-01;10:23:21.-1;211.80000305;77.07486725;28.48649406
2017-11-01;10:23:22.-1;211.80000305;77.07488251;28.48651505
2017-11-01;10:23:23.-1;211.80000305;77.07488251;28.48652267
2017-11-01;10:23:24.-1;211.80000305;77.07488251;28.48651886
2017-11-01;10:23:25.-1;211.80000305;77.07487488;28.48651886
2017-11-01;10:23:26.-1;211.80000305;77.07487488;28.48651886
2017-11-01;10:23:27.-1;211.80000305;77.07487488;28.48651505
2017-11-01;10:23:28.-1;211.80000305;77.07487488;28.48651505
2017-11-01;10:23:29.-1;211.80000305;77.07487488;28.48651123
2017-11-01;10:23:30.-1;211.80000305;77.07487488;28.48651123
2017-11-01;10:23:31.-1;211.80000305;77.07487488;28.48650742
2017-11-01;10:23:32.-1;211.80000305;77.07486725;28.48650742
2017-11-01;10:23:33.-1;211.80000305;77.07487488;28.48650742
2017-11-01;10:23:34.-1;211.80000305;77.07487488;28.48651123
2017-11-01;10:23:35.-1;211.80000305;77.07487488;28.48651123
2017-11-01;10:23:36.-1;211.80000305;77.07487488;28.48651123
2017-11-01;10:23:37.-1;211.80000305;77.07487488;28.48651123
2017-11-01;10:23:38.-1;211.80000305;77.07488251;28.48650742
2017-11-01;10:23:39.-1;211.80000305;77.07488251;28.48650742
2017-11-01;10:23:40.-1;211.80000305;77.07488251;28.48650742
2017-11-01;10:23:41.-1;211.80000305;77.07489777;28.48650742
2017-11-01;10:23:42.-1;211.80000305;77.07489777;28.48650742
2017-11-01;10:23:43.-1;211.80000305;77.07489777;28.48650742
2017-11-01;10:23:44.-1;211.80000305;77.07490540;28.48650742
2017-11-01;10:23:45.-1;211.80000305;77.07490540;28.48651123
2017-11-01;10:23:46.-1;211.80000305;77.07490540;28.48651123
2017-11-01;10:23:47.-1;211.80000305;77.07490540;28.48651505
2017-11-01;10:23:48.-1;211.80000305;77.07491302;28.48651505
2017-11-01;10:23:49.-1;211.80000305;77.07491302;28.48651505
2017-11-01;10:23:50.-1;211.80000305;77.07492065;28.48652267
2017-11-01;10:23:51.-1;211.69999695;77.07492828;28.48651886
2017-11-01;10:23:52.-1;211.69999695;77.07493591;28.48652267
2017-11-01;10:23:53.-1;211.69999695;77.07494354;28.48652267
2017-11-01;10:23:54.-1;211.69999695;77.07494354;28.48652267
2017-11-01;10:23:55.-1;211.69999695;77.07495117;28.48652267
2017-11-01;10:23:56.-1;211.69999695;77.07495117;28.48652267
2017-11-01;10:23:57.-1;211.69999695;77.07495117;28.48652267
2017-11-01;10:23:58.-1;211.69999695;77.07495880;28.48652267
2017-11-01;10:23:59.-1;211.69999695;77.07495880;28.48652840
2017-11-01;10:24:00.-1;211.69999695;77.07495880;28.48652840
2017-11-01;10:24:01.-1;211.69999695;77.07495880;28.48652267
2017-11-01;10:24:02.-1;211.69999695;77.07496643;28.48652267
2017-11-01;10:24:03.-1;211.69999695;77.07496643;28.48652267
2017-11-01;10:24:04.-1;211.69999695;77.07497406;28.48651886
2017-11-01;10:24:05.-1;211.60000610;77.07498169;28.48651886
2017-11-01;10:24:06.-1;211.60000610;77.07498169;28.48651886
2017-11-01;10:24:07.-1;211.60000610;77.07498169;28.48651505
2017-11-01;10:24:08.-1;211.60000610;77.07498932;28.48651505
2017-11-01;10:24:09.-1;211.60000610;77.07498932;28.48651505
2017-11-01;10:24:10.-1;211.50000000;77.07498932;28.48651123
2017-11-01;10:24:11.-1;211.50000000;77.07498932;28.48651123
2017-11-01;10:24:12.-1;211.50000000;77.07498932;28.48651123
2017-11-01;10:24:13.-1;211.50000000;77.07499695;28.48651123
2017-11-01;10:24:14.-1;211.60000610;77.07499695;28.48651123
2017-11-01;10:24:15.-1;211.60000610;77.07499695;28.48651123
2017-11-01;10:24:16.-1;211.60000610;77.07499695;28.48651123
2017-11-01;10:24:17.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:18.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:19.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:20.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:21.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:22.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:23.-1;211.60000610;77.07499695;28.48650360
2017-11-01;10:24:24.-1;211.60000610;77.07499695;28.48650360
2017-11-01;10:24:25.-1;211.60000610;77.07499695;28.48650360
2017-11-01;10:24:26.-1;211.60000610;77.07499695;28.48650360
2017-11-01;10:24:27.-1;211.60000610;77.07499695;28.48650360
2017-11-01;10:24:28.-1;211.60000610;77.07499695;28.48650360
2017-11-01;10:24:29.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:30.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:31.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:32.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:33.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:34.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:35.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:36.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:37.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:38.-1;211.60000610;77.07499695;28.48650742
2017-11-01;10:24:39.-1;211.60000610;77.07498932;28.48650742
2017-11-01;10:24:40.-1;211.60000610;77.07498932;28.48650742
2017-11-01;10:24:41.-1;211.60000610;77.07498932;28.48650742
2017-11-01;10:24:42.-1;211.60000610;77.07498932;28.48650360
2017-11-01;10:24:43.-1;211.60000610;77.07498932;28.48650360
2017-11-01;10:24:44.-1;211.60000610;77.07498932;28.48650360
2017-11-01;10:24:45.-1;211.60000610;77.07498932;28.48650360
2017-11-01;10:24:46.-1;211.60000610;77.07498932;28.48650360
2017-11-01;10:24:47.-1;211.60000610;77.07498932;28.48650360
2017-11-01;10:24:48.-1;211.60000610;77.07498932;28.48649979
2017-11-01;10:24:49.-1;211.60000610;77.07498932;28.48649979
2017-11-01;10:24:50.-1;211.60000610;77.07498932;28.48649979
2017-11-01;10:24:51.-1;211.60000610;77.07498932;28.48649406
2017-11-01;10:24:52.-1;211.60000610;77.07498932;28.48649406
2017-11-01;10:24:53.-1;211.60000610;77.07498169;28.48649406
2017-11-01;10:24:54.-1;211.60000610;77.07498169;28.48649406
2017-11-01;10:24:55.-1;211.60000610;77.07498169;28.48649406
2017-11-01;10:24:56.-1;211.60000610;77.07498169;28.48649025
2017-11-01;10:24:57.-1;211.60000610;77.07498169;28.48649025
2017-11-01;10:24:58.-1;211.60000610;77.07497406;28.48649025
2017-11-01;10:24:59.-1;211.60000610;77.07497406;28.48648643
2017-11-01;10:25:00.-1;211.60000610;77.07497406;28.48648643
2017-11-01;10:25:01.-1;211.60000610;77.07496643;28.48648643
2017-11-01;10:25:02.-1;211.60000610;77.07496643;28.48648643
2017-11-01;10:25:03.-1;211.60000610;77.07496643;28.48648262
2017-11-01;10:25:04.-1;211.60000610;77.07496643;28.48648262
2017-11-01;10:25:05.-1;211.60000610;77.07496643;28.48648262
2017-11-01;10:25:06.-1;211.60000610;77.07495880;28.48647881
2017-11-01;10:25:07.-1;211.60000610;77.07495880;28.48647881
2017-11-01;10:25:08.-1;211.60000610;77.07495880;28.48647881
2017-11-01;10:25:09.-1;211.60000610;77.07495880;28.48647499
2017-11-01;10:25:10.-1;211.60000610;77.07495880;28.48647499
2017-11-01;10:25:11.-1;211.60000610;77.07495880;28.48647499
2017-11-01;10:25:12.-1;211.60000610;77.07495880;28.48647118
2017-11-01;10:25:13.-1;211.60000610;77.07495880;28.48647118
2017-11-01;10:25:14.-1;211.60000610;77.07495880;28.48647118
2017-11-01;10:25:15.-1;211.60000610;77.07495880;28.48647118
2017-11-01;10:25:16.-1;211.60000610;77.07495880;28.48647118
2017-11-01;10:25:17.-1;211.60000610;77.07495880;28.48647118
2017-11-01;10:25:18.-1;211.60000610;77.07495880;28.48646736
2017-11-01;10:25:19.-1;211.60000610;77.07495880;28.48646736
2017-11-01;10:25:20.-1;211.60000610;77.07495880;28.48646736
2017-11-01;10:25:21.-1;211.60000610;77.07495880;28.48646164
2017-11-01;10:25:22.-1;211.60000610;77.07495880;28.48645782
2017-11-01;10:25:23.-1;211.60000610;77.07495880;28.48645782
2017-11-01;10:25:24.-1;211.60000610;77.07495880;28.48645401
2017-11-01;10:25:25.-1;211.60000610;77.07495117;28.48645020
2017-11-01;10:25:26.-1;211.60000610;77.07495117;28.48645020
2017-11-01;10:25:27.-1;211.60000610;77.07495880;28.48644638
2017-11-01;10:25:28.-1;211.60000610;77.07495880;28.48645020
2017-11-01;10:25:29.-1;211.60000610;77.07495880;28.48646164
2017-11-01;10:25:30.-1;211.60000610;77.07495880;28.48647118
2017-11-01;10:25:31.-1;211.50000000;77.07495880;28.48647881
2017-11-01;10:25:32.-1;211.50000000;77.07495880;28.48647881
2017-11-01;10:25:33.-1;211.50000000;77.07495880;28.48647881
2017-11-01;10:25:34.-1;211.50000000;77.07496643;28.48647881
2017-11-01;10:25:35.-1;211.50000000;77.07496643;28.48647881
2017-11-01;10:25:36.-1;211.50000000;77.07496643;28.48647881
2017-11-01;10:25:37.-1;211.50000000;77.07496643;28.48648262
2017-11-01;10:25:38.-1;211.50000000;77.07497406;28.48648262
2017-11-01;10:25:39.-1;211.50000000;77.07497406;28.48648262
2017-11-01;10:25:40.-1;211.50000000;77.07497406;28.48648262
2017-11-01;10:25:41.-1;211.50000000;77.07497406;28.48648262
2017-11-01;10:25:42.-1;211.50000000;77.07498169;28.48648643
2017-11-01;10:25:43.-1;211.50000000;77.07498169;28.48649406
2017-11-01;10:25:44.-1;211.50000000;77.07498932;28.48650360
2017-11-01;10:25:45.-1;211.39999390;77.07499695;28.48650742
2017-11-01;10:25:46.-1;211.39999390;77.07499695;28.48651123
2017-11-01;10:25:47.-1;211.39999390;77.07499695;28.48651505
2017-11-01;10:25:48.-1;211.39999390;77.07499695;28.48651505
2017-11-01;10:25:49.-1;211.39999390;77.07498932;28.48651886
2017-11-01;10:25:50.-1;211.30000305;77.07499695;28.48653221
2017-11-01;10:25:51.-1;211.30000305;77.07499695;28.48653984
2017-11-01;10:25:52.-1;211.30000305;77.07500458;28.48654366
2017-11-01;10:25:53.-1;211.30000305;77.07500458;28.48654747
2017-11-01;10:25:54.-1;211.30000305;77.07500458;28.48655128
2017-11-01;10:25:55.-1;211.30000305;77.07500458;28.48655128
2017-11-01;10:25:56.-1;211.30000305;77.07500458;28.48655128
2017-11-01;10:25:57.-1;211.30000305;77.07500458;28.48655510
2017-11-01;10:25:58.-1;211.30000305;77.07500458;28.48655510
2017-11-01;10:25:59.-1;211.30000305;77.07500458;28.48656082
2017-11-01;10:26:00.-1;211.30000305;77.07500458;28.48656082
2017-11-01;10:26:01.-1;211.39999390;77.07499695;28.48656845
2017-11-01;10:26:02.-1;211.39999390;77.07499695;28.48656845
2017-11-01;10:26:03.-1;211.39999390;77.07498932;28.48656845
2017-11-01;10:26:04.-1;211.39999390;77.07498932;28.48657227
2017-11-01;10:26:05.-1;211.39999390;77.07498932;28.48657608
2017-11-01;10:26:06.-1;211.39999390;77.07498169;28.48657608
2017-11-01;10:26:07.-1;211.39999390;77.07498169;28.48657990
2017-11-01;10:26:08.-1;211.39999390;77.07498169;28.48657990
2017-11-01;10:26:09.-1;211.39999390;77.07498169;28.48657990
2017-11-01;10:26:10.-1;211.39999390;77.07498169;28.48658371
2017-11-01;10:26:11.-1;211.39999390;77.07497406;28.48658371
2017-11-01;10:26:12.-1;211.39999390;77.07497406;28.48658371
2017-11-01;10:26:13.-1;211.39999390;77.07497406;28.48658943
2017-11-01;10:26:14.-1;211.39999390;77.07497406;28.48658943
2017-11-01;10:26:15.-1;211.39999390;77.07497406;28.48658943
2017-11-01;10:26:16.-1;211.39999390;77.07497406;28.48658943
2017-11-01;10:26:17.-1;211.39999390;77.07496643;28.48658943
2017-11-01;10:26:18.-1;211.39999390;77.07496643;28.48658943
2017-11-01;10:26:19.-1;211.39999390;77.07496643;28.48658371
2017-11-01;10:26:20.-1;211.39999390;77.07495880;28.48658371
2017-11-01;10:26:21.-1;211.39999390;77.07495880;28.48658371
2017-11-01;10:26:22.-1;211.39999390;77.07495880;28.48658371
2017-11-01;10:26:23.-1;211.39999390;77.07495880;28.48657990
2017-11-01;10:26:24.-1;211.39999390;77.07495880;28.48657990
2017-11-01;10:26:25.-1;211.39999390;77.07495880;28.48657608
2017-11-01;10:26:26.-1;211.39999390;77.07495880;28.48657608
2017-11-01;10:26:27.-1;211.39999390;77.07495880;28.48657227
2017-11-01;10:26:28.-1;211.39999390;77.07495117;28.48656845
2017-11-01;10:26:29.-1;211.39999390;77.07495117;28.48655510
2017-11-01;10:26:30.-1;211.39999390;77.07495117;28.48655128
2017-11-01;10:26:31.-1;211.39999390;77.07495117;28.48654366
2017-11-01;10:26:32.-1;211.39999390;77.07494354;28.48653984
2017-11-01;10:26:33.-1;211.39999390;77.07493591;28.48653221
2017-11-01;10:26:34.-1;211.39999390;77.07493591;28.48652267
2017-11-01;10:26:35.-1;211.50000000;77.07492828;28.48651886
2017-11-01;10:26:36.-1;211.50000000;77.07492065;28.48651123
2017-11-01;10:26:37.-1;211.50000000;77.07492065;28.48650360
2017-11-01;10:26:38.-1;211.50000000;77.07492065;28.48649406
2017-11-01;10:26:39.-1;211.50000000;77.07491302;28.48648643
2017-11-01;10:26:40.-1;211.50000000;77.07492065;28.48647881
2017-11-01;10:26:41.-1;211.50000000;77.07491302;28.48647499
2017-11-01;10:26:42.-1;211.39999390;77.07492065;28.48647118
2017-11-01;10:26:43.-1;211.39999390;77.07491302;28.48647499
2017-11-01;10:26:44.-1;211.39999390;77.07491302;28.48647499
2017-11-01;10:26:45.-1;211.39999390;77.07491302;28.48647881
2017-11-01;10:26:46.-1;211.39999390;77.07491302;28.48647499
2017-11-01;10:26:47.-1;211.39999390;77.07491302;28.48647118
2017-11-01;10:26:48.-1;211.39999390;77.07491302;28.48646736
2017-11-01;10:26:49.-1;211.39999390;77.07491302;28.48646736
2017-11-01;10:26:50.-1;211.39999390;77.07491302;28.48646164
2017-11-01;10:26:51.-1;211.39999390;77.07491302;28.48645782
2017-11-01;10:26:52.-1;211.39999390;77.07491302;28.48645782
2017-11-01;10:26:53.-1;211.50000000;77.07491302;28.48645782
2017-11-01;10:26:54.-1;211.50000000;77.07491302;28.48645782
2017-11-01;10:26:55.-1;211.50000000;77.07491302;28.48646164
2017-11-01;10:26:56.-1;211.50000000;77.07491302;28.48646164
2017-11-01;10:26:57.-1;211.50000000;77.07491302;28.48646736
2017-11-01;10:26:58.-1;211.50000000;77.07491302;28.48646736
2017-11-01;10:26:59.-1;211.50000000;77.07492065;28.48646736
2017-11-01;10:27:00.-1;211.50000000;77.07492065;28.48646736
2017-11-01;10:27:01.-1;211.50000000;77.07492065;28.48646164
2017-11-01;10:27:02.-1;211.50000000;77.07492065;28.48646164
2017-11-01;10:27:03.-1;211.50000000;77.07492065;28.48646164
2017-11-01;10:27:04.-1;211.50000000;77.07492065;28.48645782
2017-11-01;10:27:05.-1;211.50000000;77.07492065;28.48645782
2017-11-01;10:27:06.-1;211.50000000;77.07491302;28.48645782
2017-11-01;10:27:07.-1;211.50000000;77.07491302;28.48645782
2017-11-01;10:27:08.-1;211.50000000;77.07491302;28.48645782
2017-11-01;10:27:09.-1;211.50000000;77.07491302;28.48645782
2017-11-01;10:27:10.-1;211.50000000;77.07491302;28.48645782
2017-11-01;10:27:11.-1;211.60000610;77.07491302;28.48645782
2017-11-01;10:27:12.-1;211.60000610;77.07491302;28.48645782
2017-11-01;10:27:13.-1;211.60000610;77.07491302;28.48645782
2017-11-01;10:27:14.-1;211.60000610;77.07491302;28.48645782
2017-11-01;10:27:15.-1;211.60000610;77.07491302;28.48645401
2017-11-01;10:27:16.-1;211.60000610;77.07491302;28.48645401
2017-11-01;10:27:17.-1;211.60000610;77.07491302;28.48645401
2017-11-01;10:27:18.-1;211.60000610;77.07492065;28.48645401
2017-11-01;10:27:19.-1;211.60000610;77.07492065;28.48645020
2017-11-01;10:27:20.-1;211.60000610;77.07492065;28.48645020
2017-11-01;10:27:21.-1;211.60000610;77.07492065;28.48645020
2017-11-01;10:27:22.-1;211.60000610;77.07492065;28.48645020
2017-11-01;10:27:23.-1;211.60000610;77.07492065;28.48645020
2017-11-01;10:27:24.-1;211.60000610;77.07492828;28.48645020
2017-11-01;10:27:25.-1;211.60000610;77.07492828;28.48645020
2017-11-01;10:27:26.-1;211.60000610;77.07492828;28.48645020
2017-11-01;10:27:27.-1;211.60000610;77.07492828;28.48645020
2017-11-01;10:27:28.-1;211.60000610;77.07493591;28.48645020
2017-11-01;10:27:29.-1;211.60000610;77.07493591;28.48645020
2017-11-01;10:27:30.-1;211.60000610;77.07493591;28.48645020
2017-11-01;10:27:31.-1;211.60000610;77.07493591;28.48645020
2017-11-01;10:27:32.-1;211.60000610;77.07494354;28.48645020
2017-11-01;10:27:33.-1;211.60000610;77.07494354;28.48645401
2017-11-01;10:27:34.-1;211.60000610;77.07494354;28.48645401
2017-11-01;10:27:35.-1;211.60000610;77.07494354;28.48645401
2017-11-01;10:27:36.-1;211.60000610;77.07495117;28.48645401
2017-11-01;10:27:37.-1;211.60000610;77.07495117;28.48645401
2017-11-01;10:27:38.-1;211.60000610;77.07495117;28.48645401
2017-11-01;10:27:39.-1;211.60000610;77.07495880;28.48645401
2017-11-01;10:27:40.-1;211.60000610;77.07496643;28.48645782
2017-11-01;10:27:41.-1;211.60000610;77.07497406;28.48646736
2017-11-01;10:27:42.-1;211.60000610;77.07497406;28.48646736
2017-11-01;10:27:43.-1;211.60000610;77.07497406;28.48647118
2017-11-01;10:27:44.-1;211.60000610;77.07498169;28.48647881
2017-11-01;10:27:45.-1;211.60000610;77.07498169;28.48647881
2017-11-01;10:27:46.-1;211.69999695;77.07498932;28.48648262
2017-11-01;10:27:47.-1;211.69999695;77.07499695;28.48648643
2017-11-01;10:27:48.-1;211.69999695;77.07499695;28.48649025
2017-11-01;10:27:49.-1;211.69999695;77.07500458;28.48649979
2017-11-01;10:27:50.-1;211.80000305;77.07500458;28.48650360
2017-11-01;10:27:51.-1;211.80000305;77.07501984;28.48650742
2017-11-01;10:27:52.-1;211.69999695;77.07500458;28.48650742
2017-11-01;10:27:53.-1;211.69999695;77.07500458;28.48651123
2017-11-01;10:27:54.-1;211.69999695;77.07500458;28.48651123
2017-11-01;10:27:55.-1;211.69999695;77.07499695;28.48651123
2017-11-01;10:27:56.-1;211.69999695;77.07499695;28.48651123
2017-11-01;10:27:57.-1;211.69999695;77.07499695;28.48651123
2017-11-01;10:27:58.-1;211.69999695;77.07499695;28.48651123
2017-11-01;10:27:59.-1;211.69999695;77.07499695;28.48651123
2017-11-01;10:28:00.-1;211.69999695;77.07499695;28.48651123
2017-11-01;10:28:01.-1;211.69999695;77.07499695;28.48651505
2017-11-01;10:28:02.-1;211.69999695;77.07499695;28.48651505
2017-11-01;10:28:03.-1;211.69999695;77.07499695;28.48651505
2017-11-01;10:28:04.-1;211.69999695;77.07499695;28.48651886
2017-11-01;10:28:05.-1;211.69999695;77.07499695;28.48651886
2017-11-01;10:28:06.-1;211.69999695;77.07499695;28.48652267
2017-11-01;10:28:07.-1;211.69999695;77.07498932;28.48652267
2017-11-01;10:28:08.-1;211.69999695;77.07498932;28.48652267
2017-11-01;10:28:09.-1;211.69999695;77.07498932;28.48652840
2017-11-01;10:28:10.-1;211.69999695;77.07498932;28.48652840
2017-11-01;10:28:11.-1;211.69999695;77.07498932;28.48652840
2017-11-01;10:28:12.-1;211.69999695;77.07498932;28.48653221
2017-11-01;10:28:13.-1;211.69999695;77.07498932;28.48653221
2017-11-01;10:28:14.-1;211.60000610;77.07498932;28.48653221
